data\FER\train\happy\Training_12980224.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\084-02.png,train
data\FER\train\happy\Training_12998040.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\085-00.png,train
data\FER\train\happy\Training_13007495.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\085-01.png,train
data\FER\train\happy\Training_13023403.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\085-02.png,train
data\FER\train\happy\Training_13032839.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\086-00.png,train
data\FER\train\happy\Training_13038967.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\086-01.png,train
data\FER\train\happy\Training_13043044.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\086-02.png,train
data\FER\train\happy\Training_1304413.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\087-00.png,train
data\FER\train\happy\Training_13058813.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\087-01.png,train
data\FER\train\happy\Training_13063633.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\087-02.png,train
data\FER\train\happy\Training_13072904.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\088-00.png,train
data\FER\train\happy\Training_13083911.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\088-01.png,train
data\FER\train\happy\Training_13107292.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\088-02.png,train
data\FER\train\happy\Training_13124370.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\089-00.png,train
data\FER\train\happy\Training_13131765.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\089-01.png,train
data\FER\train\happy\Training_1314754.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\089-02.png,train
data\FER\train\happy\Training_13148024.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\090-00.png,train
data\FER\train\happy\Training_13164874.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\090-01.png,train
data\FER\train\happy\Training_13177515.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\090-02.png,train
data\FER\train\happy\Training_1318112.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\091-00.png,train
data\FER\train\happy\Training_13213919.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\091-01.png,train
data\FER\train\happy\Training_13235036.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\091-02.png,train
data\FER\train\happy\Training_13247994.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\092-00.png,train
data\FER\train\happy\Training_13285314.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\092-01.png,train
data\FER\train\happy\Training_13287034.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\092-02.png,train
data\FER\train\happy\Training_1329072.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\093-00.png,train
data\FER\train\happy\Training_13299361.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\093-01.png,train
data\FER\train\happy\Training_13325424.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\093-02.png,train
data\FER\train\happy\Training_13325898.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\094-00.png,train
data\FER\train\happy\Training_13327689.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\094-01.png,train
data\FER\train\happy\Training_13352194.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\094-02.png,train
data\FER\train\happy\Training_13359948.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\095-00.png,train
data\FER\train\happy\Training_13362966.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\095-01.png,train
data\FER\train\happy\Training_1338751.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\095-02.png,train
data\FER\train\happy\Training_13389087.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\096-00.png,train
data\FER\train\happy\Training_13389561.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\096-01.png,train
data\FER\train\happy\Training_13408862.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\096-02.png,train
data\FER\train\happy\Training_13444081.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\097-00.png,train
data\FER\train\happy\Training_13465224.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\097-01.png,train
data\FER\train\happy\Training_13472093.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\097-02.png,train
data\FER\train\happy\Training_13475197.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\098-00.png,train
data\FER\train\happy\Training_13514662.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\098-01.png,train
data\FER\train\happy\Training_13533383.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\098-02.png,train
data\FER\train\happy\Training_13542808.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\099-00.png,train
data\FER\train\happy\Training_13549997.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\099-01.png,train
data\FER\train\happy\Training_1356296.jpg,data\Spectrograms\mel\pop\22050Hz\3-splits\099-02.png,train
data\FER\train\angry\Training_10118481.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\000-00.png,train
data\FER\train\angry\Training_10120469.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\000-01.png,train
data\FER\train\angry\Training_10131352.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\000-02.png,train
data\FER\train\angry\Training_10161559.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\001-00.png,train
data\FER\train\angry\Training_1021836.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\001-01.png,train
data\FER\train\angry\Training_10269675.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\001-02.png,train
data\FER\train\angry\Training_10278738.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\002-00.png,train
data\FER\train\angry\Training_10290703.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\002-01.png,train
data\FER\train\angry\Training_10295477.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\002-02.png,train
data\FER\train\angry\Training_10315441.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\003-00.png,train
data\FER\train\angry\Training_10316849.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\003-01.png,train
data\FER\train\angry\Training_10333072.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\003-02.png,train
data\FER\train\angry\Training_10334355.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\004-00.png,train
data\FER\train\angry\Training_10345473.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\004-01.png,train
data\FER\train\angry\Training_10422050.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\004-02.png,train
data\FER\train\angry\Training_10485618.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\005-00.png,train
data\FER\train\angry\Training_10503476.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\005-01.png,train
data\FER\train\angry\Training_10524198.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\005-02.png,train
data\FER\train\angry\Training_10539399.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\006-00.png,train
data\FER\train\angry\Training_10592361.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\006-01.png,train
data\FER\train\angry\Training_10595751.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\006-02.png,train
data\FER\train\angry\Training_10608067.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\007-00.png,train
data\FER\train\angry\Training_10740356.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\007-01.png,train
data\FER\train\angry\Training_10851653.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\007-02.png,train
data\FER\train\angry\Training_10857340.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\008-00.png,train
data\FER\train\angry\Training_10882484.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\008-01.png,train
data\FER\train\angry\Training_10899258.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\008-02.png,train
data\FER\train\angry\Training_10922970.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\009-00.png,train
data\FER\train\angry\Training_10967257.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\009-01.png,train
data\FER\train\angry\Training_11023881.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\009-02.png,train
data\FER\train\angry\Training_11036720.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\010-00.png,train
data\FER\train\angry\Training_11102431.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\010-01.png,train
data\FER\train\angry\Training_11175213.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\010-02.png,train
data\FER\train\angry\Training_11185740.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\011-00.png,train
data\FER\train\angry\Training_1119091.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\011-01.png,train
data\FER\train\angry\Training_11206889.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\011-02.png,train
data\FER\train\angry\Training_1120923.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\012-00.png,train
data\FER\train\angry\Training_11247006.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\012-01.png,train
data\FER\train\angry\Training_11262281.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\012-02.png,train
data\FER\train\angry\Training_11275727.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\013-00.png,train
data\FER\train\angry\Training_1127865.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\013-01.png,train
data\FER\train\angry\Training_11292723.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\013-02.png,train
data\FER\train\angry\Training_11306820.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\014-00.png,train
data\FER\train\angry\Training_11319077.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\014-01.png,train
data\FER\train\angry\Training_11330391.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\014-02.png,train
data\FER\train\angry\Training_1133567.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\015-00.png,train
data\FER\train\angry\Training_11350676.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\015-01.png,train
data\FER\train\angry\Training_11359731.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\015-02.png,train
data\FER\train\angry\Training_11393282.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\016-00.png,train
data\FER\train\angry\Training_11478843.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\016-01.png,train
data\FER\train\angry\Training_11533347.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\016-02.png,train
data\FER\train\angry\Training_11566408.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\017-00.png,train
data\FER\train\angry\Training_11571868.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\017-01.png,train
data\FER\train\angry\Training_11576563.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\017-02.png,train
data\FER\train\angry\Training_11579481.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\018-00.png,train
data\FER\train\angry\Training_11596465.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\018-01.png,train
data\FER\train\angry\Training_11666027.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\018-02.png,train
data\FER\train\angry\Training_11666709.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\019-00.png,train
data\FER\train\angry\Training_11713762.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\019-01.png,train
data\FER\train\angry\Training_1173634.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\019-02.png,train
data\FER\train\angry\Training_11745938.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\020-00.png,train
data\FER\train\angry\Training_11749309.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\020-01.png,train
data\FER\train\angry\Training_11769417.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\020-02.png,train
data\FER\train\angry\Training_11769870.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\021-00.png,train
data\FER\train\angry\Training_11770015.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\021-01.png,train
data\FER\train\angry\Training_11808005.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\021-02.png,train
data\FER\train\angry\Training_11820572.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\022-00.png,train
data\FER\train\angry\Training_1184435.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\022-01.png,train
data\FER\train\angry\Training_11860503.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\022-02.png,train
data\FER\train\angry\Training_11888118.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\023-00.png,train
data\FER\train\angry\Training_11917747.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\023-01.png,train
data\FER\train\angry\Training_1193977.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\023-02.png,train
data\FER\train\angry\Training_11940623.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\024-00.png,train
data\FER\train\angry\Training_11947615.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\024-01.png,train
data\FER\train\angry\Training_11954904.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\024-02.png,train
data\FER\train\angry\Training_11983206.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\025-00.png,train
data\FER\train\angry\Training_11990539.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\025-01.png,train
data\FER\train\angry\Training_12006812.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\025-02.png,train
data\FER\train\angry\Training_12017013.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\026-00.png,train
data\FER\train\angry\Training_12037449.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\026-01.png,train
data\FER\train\angry\Training_12045034.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\026-02.png,train
data\FER\train\angry\Training_12075336.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\027-00.png,train
data\FER\train\angry\Training_12091917.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\027-01.png,train
data\FER\train\angry\Training_12095508.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\027-02.png,train
data\FER\train\angry\Training_12095988.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\028-00.png,train
data\FER\train\angry\Training_12148960.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\028-01.png,train
data\FER\train\angry\Training_12155031.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\028-02.png,train
data\FER\train\angry\Training_12168970.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\029-00.png,train
data\FER\train\angry\Training_12172696.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\029-01.png,train
data\FER\train\angry\Training_12175445.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\029-02.png,train
data\FER\train\angry\Training_12216843.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\030-00.png,train
data\FER\train\angry\Training_12250673.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\030-01.png,train
data\FER\train\angry\Training_12295489.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\030-02.png,train
data\FER\train\angry\Training_12383687.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\031-00.png,train
data\FER\train\angry\Training_12391352.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\031-01.png,train
data\FER\train\angry\Training_12407292.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\031-02.png,train
data\FER\train\angry\Training_12409483.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\032-00.png,train
data\FER\train\angry\Training_12450586.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\032-01.png,train
data\FER\train\angry\Training_12469031.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\032-02.png,train
data\FER\train\angry\Training_12513174.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\033-00.png,train
data\FER\train\angry\Training_12524483.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\033-01.png,train
data\FER\train\angry\Training_12565431.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\033-02.png,train
data\FER\train\angry\Training_12604769.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\034-00.png,train
data\FER\train\angry\Training_12661221.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\034-01.png,train
data\FER\train\angry\Training_12675274.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\034-02.png,train
data\FER\train\angry\Training_12686673.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\035-00.png,train
data\FER\train\angry\Training_12695814.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\035-01.png,train
data\FER\train\angry\Training_12775696.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\035-02.png,train
data\FER\train\angry\Training_12776681.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\036-00.png,train
data\FER\train\angry\Training_12812647.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\036-01.png,train
data\FER\train\angry\Training_12837353.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\036-02.png,train
data\FER\train\angry\Training_12861782.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\037-00.png,train
data\FER\train\angry\Training_12890896.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\037-01.png,train
data\FER\train\angry\Training_1294170.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\037-02.png,train
data\FER\train\angry\Training_12961021.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\038-00.png,train
data\FER\train\angry\Training_12974019.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\038-01.png,train
data\FER\train\angry\Training_13039915.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\038-02.png,train
data\FER\train\angry\Training_13040296.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\039-00.png,train
data\FER\train\angry\Training_13043913.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\039-01.png,train
data\FER\train\angry\Training_13064272.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\039-02.png,train
data\FER\train\angry\Training_13081843.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\040-00.png,train
data\FER\train\angry\Training_13145953.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\040-01.png,train
data\FER\train\angry\Training_13196511.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\040-02.png,train
data\FER\train\angry\Training_13202061.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\041-00.png,train
data\FER\train\angry\Training_13221971.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\041-01.png,train
data\FER\train\angry\Training_13282534.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\041-02.png,train
data\FER\train\angry\Training_1329550.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\042-00.png,train
data\FER\train\angry\Training_13304793.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\042-01.png,train
data\FER\train\angry\Training_13325591.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\042-02.png,train
data\FER\train\angry\Training_13489272.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\043-00.png,train
data\FER\train\angry\Training_13521344.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\043-01.png,train
data\FER\train\angry\Training_13605605.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\043-02.png,train
data\FER\train\angry\Training_13607820.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\044-00.png,train
data\FER\train\angry\Training_13644751.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\044-01.png,train
data\FER\train\angry\Training_13659242.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\044-02.png,train
data\FER\train\angry\Training_13677471.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\045-00.png,train
data\FER\train\angry\Training_13689420.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\045-01.png,train
data\FER\train\angry\Training_13742442.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\045-02.png,train
data\FER\train\angry\Training_13772540.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\046-00.png,train
data\FER\train\angry\Training_13782684.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\046-01.png,train
data\FER\train\angry\Training_13790669.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\046-02.png,train
data\FER\train\angry\Training_13852029.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\047-00.png,train
data\FER\train\angry\Training_13874420.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\047-01.png,train
data\FER\train\angry\Training_13898081.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\047-02.png,train
data\FER\train\angry\Training_13917123.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\048-00.png,train
data\FER\train\angry\Training_13919685.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\048-01.png,train
data\FER\train\angry\Training_13965818.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\048-02.png,train
data\FER\train\angry\Training_13976691.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\049-00.png,train
data\FER\train\angry\Training_13994952.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\049-01.png,train
data\FER\train\angry\Training_13997003.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\049-02.png,train
data\FER\train\angry\Training_14051560.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\050-00.png,train
data\FER\train\angry\Training_14054767.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\050-01.png,train
data\FER\train\angry\Training_14056996.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\050-02.png,train
data\FER\train\angry\Training_1409194.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\051-00.png,train
data\FER\train\angry\Training_14110796.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\051-01.png,train
data\FER\train\angry\Training_14118986.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\051-02.png,train
data\FER\train\angry\Training_14119944.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\052-00.png,train
data\FER\train\angry\Training_14151520.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\052-01.png,train
data\FER\train\angry\Training_14169607.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\052-02.png,train
data\FER\train\angry\Training_14215476.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\053-00.png,train
data\FER\train\angry\Training_14226893.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\053-01.png,train
data\FER\train\angry\Training_14227929.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\053-02.png,train
data\FER\train\angry\Training_1424656.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\054-00.png,train
data\FER\train\angry\Training_14248179.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\054-01.png,train
data\FER\train\angry\Training_14248217.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\054-02.png,train
data\FER\train\angry\Training_1426440.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\055-00.png,train
data\FER\train\angry\Training_14291798.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\055-01.png,train
data\FER\train\angry\Training_14296537.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\055-02.png,train
data\FER\train\angry\Training_143373.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\056-00.png,train
data\FER\train\angry\Training_14340905.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\056-01.png,train
data\FER\train\angry\Training_14342315.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\056-02.png,train
data\FER\train\angry\Training_14383356.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\057-00.png,train
data\FER\train\angry\Training_14399797.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\057-01.png,train
data\FER\train\angry\Training_14417147.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\057-02.png,train
data\FER\train\angry\Training_14485990.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\058-00.png,train
data\FER\train\angry\Training_14503064.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\058-01.png,train
data\FER\train\angry\Training_14519925.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\058-02.png,train
data\FER\train\angry\Training_14525872.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\059-00.png,train
data\FER\train\angry\Training_14530363.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\059-01.png,train
data\FER\train\angry\Training_14532305.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\059-02.png,train
data\FER\train\angry\Training_14566179.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\060-00.png,train
data\FER\train\angry\Training_14570127.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\060-01.png,train
data\FER\train\angry\Training_14588902.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\060-02.png,train
data\FER\train\angry\Training_14619449.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\061-00.png,train
data\FER\train\angry\Training_14621559.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\061-01.png,train
data\FER\train\angry\Training_14636525.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\061-02.png,train
data\FER\train\angry\Training_14641612.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\062-00.png,train
data\FER\train\angry\Training_14690040.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\062-01.png,train
data\FER\train\angry\Training_14692406.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\062-02.png,train
data\FER\train\angry\Training_14713134.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\063-00.png,train
data\FER\train\angry\Training_14754797.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\063-01.png,train
data\FER\train\angry\Training_1477608.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\063-02.png,train
data\FER\train\angry\Training_14776502.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\064-00.png,train
data\FER\train\angry\Training_14820944.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\064-01.png,train
data\FER\train\angry\Training_14823194.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\064-02.png,train
data\FER\train\angry\Training_14830141.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\065-00.png,train
data\FER\train\angry\Training_14848707.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\065-01.png,train
data\FER\train\angry\Training_14849067.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\065-02.png,train
data\FER\train\angry\Training_14869777.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\066-00.png,train
data\FER\train\angry\Training_14883276.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\066-01.png,train
data\FER\train\angry\Training_14909933.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\066-02.png,train
data\FER\train\angry\Training_14918881.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\067-00.png,train
data\FER\train\angry\Training_14954004.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\067-01.png,train
data\FER\train\angry\Training_14976970.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\067-02.png,train
data\FER\train\angry\Training_1500617.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\068-00.png,train
data\FER\train\angry\Training_15058314.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\068-01.png,train
data\FER\train\angry\Training_15081195.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\068-02.png,train
data\FER\train\angry\Training_15108206.jpg,data\Spectrograms\mel\metal\22050Hz\3-splits\069-00.png,train
